1933143	{'title': 'epigram', 'year': '2004', 'paradigm(s)': ['Functional'], 'typing': ['strong', 'static', 'dependent'], 'influenced': [4426773, 39035048], 'influenced by': [33079424]}
42016798	{'title': 'easy programming language', 'year': '2004', 'paradigm(s)': ['Multi-paradigm', 'compiled', 'imperative', 'procedural', 'object-oriented', 'functional'], 'typing': [], 'influenced': [], 'influenced by': []}
8664562	{'title': 'eltron programming language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
9646	{'title': 'erlang', 'year': '1986', 'paradigm(s)': [], 'typing': ['dynamic', 'strong'], 'influenced': [38053070, 16561990, 25432026, 33033735, 38202780, 239964, 32976878, 256916, 20217814, 29414838, 3254510], 'influenced by': [18016, 21866469, 23485, 28319]}
36811567	{'title': 'es (unix shell)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
15127666	{'title': 'escher', 'year': 'mid-1990s', 'paradigm(s)': ['declarative', 'functional', 'logic'], 'typing': ['static', 'manifest'], 'influenced': [], 'influenced by': [27828947]}
949062	{'title': 'executive systems problem oriented language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1285078	{'title': 'esterel', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
4052771	{'title': 'etoys', 'year': '1996', 'paradigm(s)': ['object-oriented', 'prototype-based', 'educational'], 'typing': ['dynamic'], 'influenced': [1474975, 9236158], 'influenced by': [18334, 28319, 13567, 746828, 6983799]}
827385	{'title': 'euclid', 'year': '1970s', 'paradigm(s)': ['multi-paradigm', 'structured', 'imperative', 'functional'], 'typing': ['strong', 'static'], 'influenced': [19962, 23153417, 31105], 'influenced by': [23773]}
908540	{'title': 'euler', 'year': 0, 'paradigm(s)': ['procedural', 'imperative', 'structured'], 'typing': ['dynamic'], 'influenced': [], 'influenced by': [692878]}
9647	{'title': 'euphoria', 'year': '1993', 'paradigm(s)': ['Imperative, procedural'], 'typing': [], 'influenced': [], 'influenced by': []}
7416368	{'title': 'euslisp robot programming language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
9424740	{'title': 'cms exec', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
9424829	{'title': 'exec 2', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
4849249	{'title': 'executable uml', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
39845825	{'title': 'ezhil', 'year': '2007', 'paradigm(s)': ['interpreted', 'imperative', 'structured'], 'typing': ['strong', 'dynamic'], 'influenced': [], 'influenced by': [18334, 4015, 23862]}
1283488	{'title': 'f language', 'year': 0, 'paradigm(s)': ['procedural', 'modular'], 'typing': ['static', 'manifest'], 'influenced': [], 'influenced by': [5976852]}
239964	{'title': 'f#', 'year': '2005', 'paradigm(s)': ['Multi-paradigm', 'functional', 'imperative', 'object-oriented', 'metaprogramming', 'reflective', 'concurrent'], 'typing': ['static', 'strong', 'inferred'], 'influenced': [2356196, 37552825, 38420593, 17731], 'influenced by': [2356196, 9646, 27404990, 20607, 39652, 23862, 3254510]}
38420593	{'title': 'f*', 'year': 0, 'paradigm(s)': ['Multi-paradigm', 'functional', 'imperative', 'formal verification'], 'typing': ['static', 'strong', 'inferred', 'dependent types', 'formal verification'], 'influenced': [], 'influenced by': [239964, 39652, 100337, 57798059]}
891398	{'title': 'factor', 'year': '2003', 'paradigm(s)': ['multi-paradigm', 'functional', 'concatenative', 'stack-oriented'], 'typing': ['strong', 'dynamic'], 'influenced': [], 'influenced by': [696166, 11012, 18016, 60265]}
18969637	{'title': 'fantom', 'year': '2005', 'paradigm(s)': ['multi-paradigm'], 'typing': ['static', 'dynamic'], 'influenced': [], 'influenced by': [2356196, 15881, 3254510, 25768, 9646]}
4532356	{'title': 'faust', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
934157	{'title': 'ffp (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
3236625	{'title': 'fjölnir', 'year': '1980s', 'paradigm(s)': ['object-oriented'], 'typing': [], 'influenced': [], 'influenced by': []}
2857297	{'title': 'fl', 'year': '1989', 'paradigm(s)': ['function-level', 'functional'], 'typing': ['dynamic'], 'influenced': [73227], 'influenced by': [899253]}
1332640	{'title': 'flavors (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
26480678	{'title': 'flex (language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
82760	{'title': 'flow-matic', 'year': '1955', 'paradigm(s)': ['imperative'], 'typing': [], 'influenced': [202110, 6219357, 6799], 'influenced by': [60393]}
1170592	{'title': 'focal', 'year': '1968', 'paradigm(s)': [], 'typing': [], 'influenced': [617705], 'influenced by': [140643]}
867853	{'title': 'focus', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
602746	{'title': 'foil (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
55755598	{'title': 'formac (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
343386	{'title': 'formula language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
11012	{'title': 'forth', 'year': '1970', 'paradigm(s)': ['Procedural', 'stack-oriented', 'reflective', 'concatenative'], 'typing': [], 'influenced': [891398, 512681, 41325783], 'influenced by': [332693, 18016, 1451]}
11168	{'title': 'fortran', 'year': '1957', 'paradigm(s)': ['multi-paradigm', 'structured', 'imperative', 'procedural', 'object-oriented', 'generic'], 'typing': ['strong', 'static', 'manifest'], 'influenced': [944870, 4015, 6021, 6776794, 1181779, 1822171, 23708, 27174347, 19723, 512587, 390257], 'influenced by': [6616312]}
1822171	{'title': 'fortress', 'year': '2006', 'paradigm(s)': [], 'typing': ['static'], 'influenced': [], 'influenced by': [11168, 3254510, 27404990]}
899253	{'title': 'fp', 'year': '1977', 'paradigm(s)': ['function-level'], 'typing': [], 'influenced': [2857297, 27404990, 73227], 'influenced by': [1451]}
2188401	{'title': 'franz lisp', 'year': '1980', 'paradigm(s)': [], 'typing': ['dynamic', 'strong'], 'influenced': [4993482], 'influenced by': [18016, 47774, 6068]}
899874	{'title': 'f-script', 'year': 'June\xa028, 2009', 'paradigm(s)': ['multi-paradigm', 'object-oriented', 'array'], 'typing': ['dynamic'], 'influenced': [], 'influenced by': [28319, 1451]}
41280138	{'title': 'game maker language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1131159	{'title': 'gamemonkey script', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1438314	{'title': 'gams', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
34216878	{'title': 'gap computer algebra system', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1027403	{'title': 'g-code', 'year': '1950s (first edition)', 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
54139488	{'title': 'gdscript', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
25291443	{'title': 'genie', 'year': '2008', 'paradigm(s)': ['multi-paradigm', 'imperative', 'structured', 'object-oriented'], 'typing': ['static', 'strong'], 'influenced': [], 'influenced by': [23862, 1147624, 243881, 630175]}
4410977	{'title': 'geometric description language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
36133392	{'title': 'george (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
40218899	{'title': 'glsl', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
30196706	{'title': 'gnu e', 'year': '1991', 'paradigm(s)': ['object-oriented'], 'typing': ['strong'], 'influenced': [], 'influenced by': [72038]}
25039021	{'title': 'go', 'year': 'November\xa010, 2009', 'paradigm(s)': ['Multi-paradigm', 'concurrent', 'functional', '[1]', 'imperative', 'object-oriented', '[2]', '[3]'], 'typing': ['inferred', 'static', 'strong', 'structural', '[6]', '[7]'], 'influenced': [48972626], 'influenced by': [1935217, 1451, 4052, 6021, 247370, 236298, 20824, 25051106, 22496, 22660, 23773, 28319]}
25045328	{'title': 'go!', 'year': '2003', 'paradigm(s)': ['Multi-paradigm', 'concurrent', 'logic', 'functional', 'imperative', 'object-based'], 'typing': ['strong'], 'influenced': [], 'influenced by': [23485]}
4993415	{'title': 'game oriented assembly lisp', 'year': '3\xa0December 2001', 'paradigm(s)': [], 'typing': ['dynamic', 'latent', 'strong'], 'influenced': [], 'influenced by': [18016, 28119]}
936719	{'title': 'gödel', 'year': '1992', 'paradigm(s)': ['declarative', 'logic'], 'typing': ['strong'], 'influenced': [], 'influenced by': []}
47051765	{'title': 'golo', 'year': '2012', 'paradigm(s)': [], 'typing': ['dynamic', 'weak'], 'influenced': [], 'influenced by': []}
55579	{'title': 'mad', 'year': '1959', 'paradigm(s)': ['Imperative'], 'typing': [], 'influenced': [], 'influenced by': [944870, 944870]}
31285354	{'title': 'apps script', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
29539307	{'title': 'gosu', 'year': 0, 'paradigm(s)': [], 'typing': ['static'], 'influenced': [41819039], 'influenced by': [15881, 2356196]}
92577	{'title': 'ibm 1620', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
577078	{'title': 'gpss', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
942857	{'title': 'dxc technology', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
144766	{'title': 'grass (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
30776767	{'title': 'grasshopper', 'year': 'September\xa02007', 'paradigm(s)': ['visual programming'], 'typing': [], 'influenced': [], 'influenced by': []}
57417762	{'title': 'groovy (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
42257880	{'title': 'hack', 'year': '2014', 'paradigm(s)': [], 'typing': ['static', 'dynamic', 'weak', 'gradual'], 'influenced': [], 'influenced by': [24131, 39652, 15881, 2356196, 3254510, 27404990]}
52222071	{'title': 'haggis', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
267538	{'title': 'hal/s', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
40586943	{'title': 'halide', 'year': '2012', 'paradigm(s)': ['functional', 'parallel'], 'typing': ['static'], 'influenced': [], 'influenced by': []}
29820733	{'title': 'hamilton c shell', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
60616561	{'title': 'harbour (software)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
49458594	{'title': 'hartmann pipeline', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
27404990	{'title': 'haskell', 'year': '1990', 'paradigm(s)': ['Functional'], 'typing': ['inferred', 'static', 'strong'], 'influenced': [4426773, 50462918, 5481447, 23708477, 2356196, 13706337, 25432026, 6528823, 161878, 16561990, 27403236, 302187, 37552825, 1933143, 25432026, 15127666, 239964, 42257880, 39035048, 13675387, 15881, 7955681, 17731, 19726, 17643059, 25432026, 60230260, 23862, 1146638, 29414838, 3254510, 42946389, 208996], 'influenced by': [161878, 899253, 9019708, 933188, 15127771, 233385, 17224, 18016, 93267, 20607, 100337, 15127684, 1298198, 28119, 57406]}
5404706	{'title': 'haxe', 'year': '2005', 'paradigm(s)': ['Multi-paradigm'], 'typing': ['static', 'dynamic', 'nominal'], 'influenced': [], 'influenced by': [519691, 39652, 15881]}
24136948	{'title': 'hermes (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
723581	{'title': 'high level assembly (hla)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
38945065	{'title': 'high level shader language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
27421416	{'title': 'hollywood', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
46478098	{'title': 'templeos', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
13433106	{'title': 'hop', 'year': '2006', 'paradigm(s)': ['multi-paradigm'], 'typing': [], 'influenced': [], 'influenced by': [28119]}
39338454	{'title': 'hopscotch (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
933188	{'title': 'hope (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1151504	{'title': 'hugo (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
28231807	{'title': 'hume (language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
78136	{'title': 'hypertalk', 'year': '1987', 'paradigm(s)': ['procedural'], 'typing': [], 'influenced': [519691, 88392, 188515, 9845, 493076, 30890362, 9096092, 5235763], 'influenced by': [56284859, 23773]}
323340	{'title': 'io', 'year': '2002', 'paradigm(s)': ['object-oriented', 'prototype-based'], 'typing': ['dynamic', 'strong'], 'influenced': [20148120], 'influenced by': [28319, 60545, 60265, 46150, 18016, 23862, 4075450]}
14801	{'title': 'icon', 'year': '1977', 'paradigm(s)': ['multi-paradigm', 'structured'], 'typing': ['dynamic'], 'influenced': [7239022, 23862], 'influenced by': [29515, 1453]}
40128890	{'title': 'ibm basic assembly language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1205430	{'title': 'ibm hascript', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
252830	{'title': 'ibm informix-4gl', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
632241	{'title': 'rpgreport program generator', 'year': '1959', 'paradigm(s)': ['Multi-paradigm'], 'typing': ['strong', 'static'], 'influenced': [411454], 'influenced by': [60378, 6135484]}
8703218	{'title': 'irineu', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
512587	{'title': 'idl (interactive data language)', 'year': '1977', 'paradigm(s)': ['vector-oriented programming'], 'typing': ['dynamic'], 'influenced': [], 'influenced by': []}
39035048	{'title': 'idris', 'year': '2007', 'paradigm(s)': ['Functional'], 'typing': [], 'influenced': [], 'influenced by': [4426773, 161878, 581974, 1933143, 27404990, 20607, 29414838]}
40650677	{'title': 'inform (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
73227	{'title': 'j', 'year': '1990', 'paradigm(s)': [], 'typing': ['dynamic'], 'influenced': [381782, 346978], 'influenced by': [1451, 899253, 2857297]}
419765	{'title': 'visual j#', 'year': '2002', 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': [15881, 1962467]}
1962467	{'title': 'visual j++', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
5887624	{'title': 'jade (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
2410974	{'title': 'jal (compiler)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
50304023	{'title': 'janus', 'year': '1990', 'paradigm(s)': ['concurrent constraint logic'], 'typing': [], 'influenced': [], 'influenced by': []}
50304039	{'title': 'janus', 'year': '1982, 2007', 'paradigm(s)': ['imperative', 'procedural', 'reversible'], 'typing': [], 'influenced': [], 'influenced by': []}
3115483	{'title': 'jass', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
15881	{'title': 'java', 'year': 'May\xa023, 1995', 'paradigm(s)': ['Multi-paradigm', 'generic', 'object-oriented', 'class-based', 'imperative', 'reflective'], 'typing': ['static, strong, safe', 'nominative', 'manifest'], 'influenced': [1242, 1565435, 2356196, 6776794, 16561990, 188515, 18969637, 215824, 57417762, 42257880, 42302403, 419765, 41819039, 24131, 23862, 3254510, 36346048, 12655903], 'influenced by': [1242, 72038, 2356196, 9838, 19962, 241545, 22496, 39809523, 31925, 630175]}
11117691	{'title': 'javafx', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
9845	{'title': 'javascript', 'year': 'December\xa04, 1995', 'paradigm(s)': ['Multi-paradigm', 'event-driven', '[1]', 'functional', 'imperative', 'object-oriented', 'prototype-based'], 'typing': ['dynamic', 'duck'], 'influenced': [519691, 44365118, 27403236, 33033735, 840451, 17731, 19176983, 32976878, 28116392, 1146638, 8157205], 'influenced by': [1456, 6021, 78136, 15881, 46150, 23939, 23862, 28119, 60265]}
391487	{'title': 'job control language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
22203007	{'title': 'jean', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
2225745	{'title': 'join java', 'year': '2000', 'paradigm(s)': ['Procedural', 'Reflective'], 'typing': [], 'influenced': [], 'influenced by': [15881]}
140643	{'title': 'joss', 'year': '1963', 'paradigm(s)': [], 'typing': [], 'influenced': [991259, 1838572, 1170592, 19723], 'influenced by': []}
502786	{'title': 'joule', 'year': '1996', 'paradigm(s)': ['multi-paradigm', 'object-oriented', 'distributed', 'Dataflow'], 'typing': [], 'influenced': [1377046], 'influenced by': [10611640, 1637868]}
224748	{'title': 'jovial', 'year': '1960', 'paradigm(s)': ['procedural', 'imperative', 'structured'], 'typing': [], 'influenced': [1181779, 7262, 5029025], 'influenced by': [1453, 28005]}
696166	{'title': 'joy', 'year': '2001', 'paradigm(s)': ['multi-paradigm', 'functional', 'concatenative', 'stack-oriented'], 'typing': ['strong', 'dynamic'], 'influenced': [891398], 'influenced by': [28119, 899253, 11012]}
263872	{'title': 'jscript', 'year': '1996', 'paradigm(s)': [], 'typing': ['dynamic', 'weak', 'duck'], 'influenced': [], 'influenced by': []}
840451	{'title': 'jscript .net', 'year': 0, 'paradigm(s)': ['multi-paradigm'], 'typing': ['duck', 'weak', 'dynamic'], 'influenced': [], 'influenced by': [263872, 188515]}
38455554	{'title': 'julia', 'year': '2012', 'paradigm(s)': ['Multi-paradigm', 'multiple dispatch', 'procedural', 'functional', 'meta', 'multistaged', '[1]'], 'typing': ['dynamic', 'nominative', 'parametric', 'optional'], 'influenced': [], 'influenced by': [6021, 18016, 46150, 51022500, 40205956, 20412, 23939, 23862, 376707, 25768, 28119]}
390263	{'title': 'jython', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
890956	{'title': 'k', 'year': '1993', 'paradigm(s)': ['array', 'functional'], 'typing': ['dynamic', 'strong'], 'influenced': [18595067], 'influenced by': [890931, 1451, 28119]}
4400159	{'title': 'kaleidoscope (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1433925	{'title': 'karel the robot', 'year': '1981', 'paradigm(s)': ['procedural'], 'typing': [], 'influenced': [6983799], 'influenced by': [23773]}
34180789	{'title': 'intellicorp (software)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1370630	{'title': 'kixtart', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
60130039	{'title': 'klerer-may system', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
5558061	{'title': 'knowledge interchange format', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
52836480	{'title': 'kojo (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
41819039	{'title': 'kotlin', 'year': '2011', 'paradigm(s)': [], 'typing': ['inferred', 'static', 'strong'], 'influenced': [], 'influenced by': [2356196, 29539307, 57417762, 15881, 20607, 23862, 3254510]}
17224	{'title': 'krc', 'year': '1981', 'paradigm(s)': ['functional'], 'typing': [], 'influenced': [7238799], 'influenced by': [1298198]}
17227	{'title': 'krl', 'year': '1976', 'paradigm(s)': ['knowledge representation'], 'typing': [], 'influenced': [], 'influenced by': []}
50540803	{'title': 'kuka robot language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': [23773]}
29824534	{'title': 'krypton', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
52197438	{'title': 'korn shell', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
13837554	{'title': 'kodu', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
36091677	{'title': 'kivy', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
544733	{'title': 'labview', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
66251	{'title': 'ladder logic', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
6761437	{'title': 'lansa (development environment)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
524247	{'title': 'lasso', 'year': '1995', 'paradigm(s)': ['Multi-paradigm', 'structured', 'object-oriented', 'multi-dis', 'imperative', 'procedural', 'concurrent', 'exp-oriented', 'Meta', 'reflective'], 'typing': ['dynamic', 'nominative', 'duck'], 'influenced': [], 'influenced by': [8741, 28319, 3254510]}
1982671	{'title': 'lava (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
62088108	{'title': 'lc-3', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
8661235	{'title': 'legoscript', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
35320077	{'title': 'little implementation language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
169144	{'title': 'lilypond', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
236298	{'title': 'limbo', 'year': '1995', 'paradigm(s)': ['Concurrent'], 'typing': ['strong'], 'influenced': [2009536, 25039021, 29414838], 'influenced by': [6021, 23773, 247370, 1935217, 25051106]}
2782804	{'title': 'limnor', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
4298516	{'title': 'linc 4gl', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
493076	{'title': 'lingo (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
11904240	{'title': 'linq', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
12073324	{'title': 'lis (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
36674108	{'title': 'language for instruction set architecture', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
18016	{'title': 'lisp', 'year': '1958', 'paradigm(s)': ['Multi-paradigm', 'functional', 'procedural', 'reflective', 'meta'], 'typing': ['dynamic', 'strong'], 'influenced': [418603, 7575, 94451, 8741, 38202780, 11012, 27404990, 323340, 20148120, 9845, 38455554, 18334, 46150, 20607, 45413679, 17151577, 475829, 23939, 981616, 562827, 23862, 376707, 26384, 25768, 3254510, 42946389, 28319, 39880682, 40205956], 'influenced by': [303031]}
10780425	{'title': 'lite-c', 'year': '2007', 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
908572	{'title': 'lithe (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
4740151	{'title': 'little b', 'year': '2004', 'paradigm(s)': ['functional'], 'typing': ['dynamic', 'strong'], 'influenced': [], 'influenced by': [18016]}
41754003	{'title': 'ethereum', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
18334	{'title': 'logo', 'year': '1967', 'paradigm(s)': [], 'typing': ['dynamic'], 'influenced': [6983799, 593757, 28319, 4052771, 9236158, 6648528, 41325783], 'influenced by': [18016]}
7792164	{'title': 'logtalk', 'year': '1998', 'paradigm(s)': ['Logic programming', 'object-oriented programming', 'prototype-based programming'], 'typing': [], 'influenced': [], 'influenced by': [23485, 28319, 39809523]}
239268	{'title': 'lotusscript', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
904645	{'title': 'lpc', 'year': 0, 'paradigm(s)': ['multi-paradigm', 'object-oriented', 'functional', 'procedural', 'prototype-based'], 'typing': ['weak', 'static', 'strong'], 'influenced': [86780], 'influenced by': [6021, 72038, 18016, 23939]}
11730351	{'title': 'lse (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
843913	{'title': 'linden scripting language', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
30890362	{'title': 'livecode', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
17731	{'title': 'livescript', 'year': '2011', 'paradigm(s)': ['multi-paradigm', 'functional', 'object-oriented'], 'typing': ['dynamic', 'weak'], 'influenced': [], 'influenced by': [9845, 27404990, 27403236, 239964]}
46150	{'title': 'lua', 'year': '1993', 'paradigm(s)': ['Multi-paradigm', 'scripting', 'imperative', 'procedural', 'prototype-based', 'object-oriented', 'functional'], 'typing': ['dynamic', 'strong', 'duck'], 'influenced': [1131159, 323340, 9845, 38455554, 10965409, 35733875, 25768, 2819069, 1422467], 'influenced by': [72038, 7575, 24102707, 28119, 29515]}
1485589	{'title': 'lucid', 'year': '1976', 'paradigm(s)': ['Dataflow'], 'typing': [], 'influenced': [57406, 9069072, 2211835], 'influenced by': [233385]}
2211835	{'title': 'lustre (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
18305664	{'title': 'lyapas', 'year': '1964', 'paradigm(s)': [], 'typing': ['dynamic'], 'influenced': [], 'influenced by': [1451]}
18530	{'title': 'lynx (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
941103	{'title': 'm2001', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
625653	{'title': 'm4', 'year': '1977', 'paradigm(s)': ['macro'], 'typing': [], 'influenced': [], 'influenced by': []}
51974468	{'title': 'm sharp (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
20683	{'title': 'machine code', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
2988758	{'title': 'magik (programming language)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
39203693	{'title': 'magma computer algebra system', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
1251423	{'title': 'maude system', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
530658	{'title': 'máni', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
79099	{'title': 'maple', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
7920952	{'title': 'mapper', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
7918764	{'title': 'mark iv (software)', 'year': 0, 'paradigm(s)': [], 'typing': [], 'influenced': [], 'influenced by': []}
